Time [s], Analyzer Name, Decoded Protocol Result
1.659855333333333,Async Serial,0x39
1.659857583333333,Async Serial,0x48
1.659859833333333,Async Serial,0xC1
1.659862000000000,Async Serial,0xDB
1.659864250000000,Async Serial,0xDC
1.659866500000000,Async Serial,0xCB
1.659868666666667,Async Serial,0x56
1.659870916666667,Async Serial,0x1D
1.659873166666667,Async Serial,0x3E
1.659875333333333,Async Serial,0x78
1.659877583333333,Async Serial,0x8E
1.659879833333333,Async Serial,0x5C
1.659882000000000,Async Serial,0x3E
1.659884250000000,Async Serial,0x5A
1.659886500000000,Async Serial,0xBB
1.659888666666667,Async Serial,0x82
1.659890916666667,Async Serial,0xBC
1.659893166666667,Async Serial,0x92
1.659895333333333,Async Serial,0x23
1.659897583333333,Async Serial,0x4C
1.659899833333333,Async Serial,0xBE
1.659902000000000,Async Serial,0x00
1.659904250000000,Async Serial,0x00
1.659906500000000,Async Serial,0x00
1.659908666666667,Async Serial,0x00
1.659910916666667,Async Serial,0xC0
1.660069750000000,Async Serial,0x8C
1.660072000000000,Async Serial,0x33
1.660074250000000,Async Serial,0x2B
1.660076416666667,Async Serial,0x00
1.660078666666667,Async Serial,0x53
1.660080916666667,Async Serial,0x04
1.660083083333333,Async Serial,0x69
1.660085333333333,Async Serial,0x39
1.660087583333333,Async Serial,0xF1
1.660089750000000,Async Serial,0xC6
1.660092000000000,Async Serial,0x4D
1.660094250000000,Async Serial,0x40
1.660096416666667,Async Serial,0x39
1.660098666666667,Async Serial,0x48
1.660100916666667,Async Serial,0x41
1.660103083333333,Async Serial,0x41
1.660105333333333,Async Serial,0x2E
1.660107583333333,Async Serial,0x1A
1.660109750000000,Async Serial,0x1A
1.660112000000000,Async Serial,0x3F
1.660114250000000,Async Serial,0x85
1.660116416666667,Async Serial,0x40
1.660118666666667,Async Serial,0x7C
1.660120916666667,Async Serial,0x3E
1.660123083333333,Async Serial,0x55
1.660125333333333,Async Serial,0xAB
1.660127583333333,Async Serial,0x3E
1.660129750000000,Async Serial,0x3E
1.660132000000000,Async Serial,0xBD
1.660134250000000,Async Serial,0x3F
1.660136416666667,Async Serial,0x96
1.660138666666667,Async Serial,0xBD
1.660140916666667,Async Serial,0x00
1.660143083333333,Async Serial,0x00
1.660145333333333,Async Serial,0x00
1.660147583333333,Async Serial,0x00
1.660149750000000,Async Serial,0xC0
1.660272500000000,Async Serial,0x52
1.660274666666667,Async Serial,0x34
1.660276916666667,Async Serial,0x2B
1.660279166666667,Async Serial,0x00
1.660281333333333,Async Serial,0x53
1.660283583333333,Async Serial,0x04
1.660285833333333,Async Serial,0x69
1.660288000000000,Async Serial,0x39
1.660290250000000,Async Serial,0xF6
1.660292500000000,Async Serial,0x8F
1.660294666666667,Async Serial,0x4D
1.660296916666667,Async Serial,0x40
1.660299166666667,Async Serial,0x1E
1.660301333333333,Async Serial,0x9E
1.660303583333333,Async Serial,0x71
1.660305833333333,Async Serial,0xC1
1.660308000000000,Async Serial,0xDE
1.660310250000000,Async Serial,0x36
1.660312500000000,Async Serial,0x61
1.660314666666667,Async Serial,0x3D
1.660316916666667,Async Serial,0x43
1.660319166666667,Async Serial,0xE8
1.660321333333333,Async Serial,0x0F
1.660323583333333,Async Serial,0x3F
1.660325833333333,Async Serial,0x41
1.660328000000000,Async Serial,0x9A
1.660330250000000,Async Serial,0xAB
1.660332500000000,Async Serial,0x3D
1.660334666666667,Async Serial,0x3B
1.660336916666667,Async Serial,0xCC
1.660339166666667,Async Serial,0x39
1.660341333333333,Async Serial,0x3E
1.660343583333333,Async Serial,0x00
1.660345833333333,Async Serial,0x00
1.660348000000000,Async Serial,0x00
1.660350250000000,Async Serial,0x00
1.660352500000000,Async Serial,0xC0
1.660514250000000,Async Serial,0x49
1.660516416666667,Async Serial,0x35
1.660518666666667,Async Serial,0x2B
1.660520916666667,Async Serial,0x00
1.660523083333333,Async Serial,0x53
1.660525333333333,Async Serial,0x04
1.660527583333333,Async Serial,0x69
1.660529750000000,Async Serial,0x39
1.660532000000000,Async Serial,0xF6
1.660534250000000,Async Serial,0x9A
1.660536416666667,Async Serial,0x4D
1.660538666666667,Async Serial,0x40
1.660540916666667,Async Serial,0x9B
1.660543083333333,Async Serial,0x57
1.660545333333333,Async Serial,0x41
1.660547583333333,Async Serial,0x40
1.660549750000000,Async Serial,0x74
1.660552000000000,Async Serial,0xED
1.660554250000000,Async Serial,0x32
1.660556416666667,Async Serial,0xBD
1.660558666666667,Async Serial,0x3E
1.660560916666667,Async Serial,0x65
1.660563083333333,Async Serial,0x4A
1.660565333333333,Async Serial,0x3D
1.660567583333333,Async Serial,0x46
1.660569750000000,Async Serial,0x09
1.660572000000000,Async Serial,0x19
1.660574250000000,Async Serial,0xBE
1.660576416666667,Async Serial,0x4D
1.660578666666667,Async Serial,0x8E
1.660580916666667,Async Serial,0x08
1.660583083333333,Async Serial,0x3E
1.660585333333333,Async Serial,0x00
1.660587583333333,Async Serial,0x00
1.660589750000000,Async Serial,0x00
1.660592000000000,Async Serial,0x00
1.660594250000000,Async Serial,0xC0
1.660717083333333,Async Serial,0x0F
1.660719250000000,Async Serial,0x36
1.660721500000000,Async Serial,0x2B
1.660723750000000,Async Serial,0x00
1.660725916666667,Async Serial,0x53
1.660728166666667,Async Serial,0x04
1.660730416666667,Async Serial,0x69
1.660732583333333,Async Serial,0x39
1.660734833333333,Async Serial,0xF6
1.660737083333333,Async Serial,0x8F
1.660739250000000,Async Serial,0x4D
1.660741500000000,Async Serial,0x40
1.660743750000000,Async Serial,0x9B
1.660745916666667,Async Serial,0x57
1.660748166666667,Async Serial,0x41
1.660750416666667,Async Serial,0xDB
1.660752583333333,Async Serial,0xDC
1.660754833333333,Async Serial,0xAB
1.660757083333333,Async Serial,0x73
1.660759250000000,Async Serial,0xE0
1.660761500000000,Async Serial,0xBE
1.660763750000000,Async Serial,0x71
1.660765916666667,Async Serial,0xBC
1.660768166666667,Async Serial,0xEF
1.660770416666667,Async Serial,0xBE
1.660772583333333,Async Serial,0xFA
1.660774833333333,Async Serial,0xA5
1.660777083333333,Async Serial,0x0F
1.660779250000000,Async Serial,0xBE
1.660781500000000,Async Serial,0x0D
1.660783750000000,Async Serial,0xD2
1.660785916666667,Async Serial,0x11
1.660788166666667,Async Serial,0xBE
1.660790416666667,Async Serial,0x00
1.660792583333333,Async Serial,0x00
1.660794833333333,Async Serial,0x00
1.660797083333333,Async Serial,0x00
1.660799250000000,Async Serial,0xC0
1.660958583333333,Async Serial,0x05
1.660960833333333,Async Serial,0x37
1.660963000000000,Async Serial,0x2B
1.660965250000000,Async Serial,0x00
1.660967500000000,Async Serial,0x53
1.660969666666667,Async Serial,0x04
1.660971916666667,Async Serial,0x69
1.660974166666667,Async Serial,0x39
1.660976333333333,Async Serial,0xF4
1.660978583333333,Async Serial,0xA5
1.660980833333333,Async Serial,0x4D
1.660983000000000,Async Serial,0x40
1.660985250000000,Async Serial,0x39
1.660987500000000,Async Serial,0x48
1.660989666666667,Async Serial,0xC1
1.660991916666667,Async Serial,0x40
1.660994166666667,Async Serial,0xDA
1.660996333333333,Async Serial,0x31
1.660998583333333,Async Serial,0x81
1.661000833333333,Async Serial,0x3E
1.661003000000000,Async Serial,0x36
1.661005250000000,Async Serial,0xC8
1.661007500000000,Async Serial,0x3B
1.661009666666667,Async Serial,0xBE
1.661011916666667,Async Serial,0xBA
1.661014166666667,Async Serial,0x86
1.661016333333333,Async Serial,0xC3
1.661018583333333,Async Serial,0x3D
1.661020833333333,Async Serial,0xBF
1.661023000000000,Async Serial,0x30
1.661025250000000,Async Serial,0x34
1.661027500000000,Async Serial,0xBE
1.661029666666667,Async Serial,0x00
1.661031916666667,Async Serial,0x00
1.661034166666667,Async Serial,0x00
1.661036333333333,Async Serial,0x00
1.661038583333333,Async Serial,0xC0
1.661160916666667,Async Serial,0xCB
1.661163166666667,Async Serial,0x37
1.661165416666667,Async Serial,0x2B
1.661167583333333,Async Serial,0x00
1.661169833333333,Async Serial,0x53
1.661172083333333,Async Serial,0x04
1.661174250000000,Async Serial,0x69
1.661176500000000,Async Serial,0x39
1.661178750000000,Async Serial,0xF4
1.661180916666667,Async Serial,0xB0
1.661183166666667,Async Serial,0x4D
1.661185416666667,Async Serial,0x40
1.661187583333333,Async Serial,0x9B
1.661189833333333,Async Serial,0x57
1.661192083333333,Async Serial,0x41
1.661194250000000,Async Serial,0x40
1.661196500000000,Async Serial,0xE8
1.661198750000000,Async Serial,0xD7
1.661200916666667,Async Serial,0x00
1.661203166666667,Async Serial,0x3F
1.661205416666667,Async Serial,0xC8
1.661207583333333,Async Serial,0x81
1.661209833333333,Async Serial,0x9A
1.661212083333333,Async Serial,0x3D
1.661214250000000,Async Serial,0xF0
1.661216500000000,Async Serial,0x5D
1.661218750000000,Async Serial,0x39
1.661220916666667,Async Serial,0x3E
1.661223166666667,Async Serial,0x0B
1.661225416666667,Async Serial,0x75
1.661227583333333,Async Serial,0xAE
1.661229833333333,Async Serial,0x3D
1.661232083333333,Async Serial,0x00
1.661234250000000,Async Serial,0x00
1.661236500000000,Async Serial,0x00
1.661238750000000,Async Serial,0x00
1.661240916666667,Async Serial,0xC0
1.661403083333333,Async Serial,0xC1
1.661405333333333,Async Serial,0x38
1.661407500000000,Async Serial,0x2B
1.661409750000000,Async Serial,0x00
1.661412000000000,Async Serial,0x53
1.661414166666667,Async Serial,0x04
1.661416416666667,Async Serial,0x69
1.661418666666667,Async Serial,0x39
1.661420833333333,Async Serial,0xF7
1.661423083333333,Async Serial,0x79
1.661425333333333,Async Serial,0x4D
1.661427500000000,Async Serial,0x40
1.661429750000000,Async Serial,0x1E
1.661432000000000,Async Serial,0x9E
1.661434166666667,Async Serial,0x71
1.661436416666667,Async Serial,0xC1
1.661438666666667,Async Serial,0x74
1.661440833333333,Async Serial,0xED
1.661443083333333,Async Serial,0x32
1.661445333333333,Async Serial,0xBD
1.661447500000000,Async Serial,0x45
1.661449750000000,Async Serial,0xA9
1.661452000000000,Async Serial,0x3B
1.661454166666667,Async Serial,0x3F
1.661456416666667,Async Serial,0x92
1.661458666666667,Async Serial,0x17
1.661460833333333,Async Serial,0xEB
1.661463083333333,Async Serial,0xBC
1.661465333333333,Async Serial,0x20
1.661467500000000,Async Serial,0xC5
1.661469750000000,Async Serial,0x4A
1.661472000000000,Async Serial,0x3E
1.661474166666667,Async Serial,0x00
1.661476416666667,Async Serial,0x00
1.661478666666667,Async Serial,0x00
1.661480833333333,Async Serial,0x00
1.661483083333333,Async Serial,0xC0
1.661605750000000,Async Serial,0x88
1.661608000000000,Async Serial,0x39
1.661610250000000,Async Serial,0x2B
1.661612416666667,Async Serial,0x00
1.661614666666667,Async Serial,0x53
1.661616916666667,Async Serial,0x04
1.661619083333333,Async Serial,0x69
1.661621333333333,Async Serial,0x39
1.661623583333333,Async Serial,0xF6
1.661625750000000,Async Serial,0x9A
1.661628000000000,Async Serial,0x4D
1.661630250000000,Async Serial,0x40
1.661632416666667,Async Serial,0x04
1.661634666666667,Async Serial,0xFA
1.661636916666667,Async Serial,0x10
1.661639083333333,Async Serial,0x41
1.661641333333333,Async Serial,0x20
1.661643583333333,Async Serial,0xEF
1.661645750000000,Async Serial,0xAD
1.661648000000000,Async Serial,0xBE
1.661650250000000,Async Serial,0xFE
1.661652416666667,Async Serial,0x3F
1.661654666666667,Async Serial,0x8E
1.661656916666667,Async Serial,0xBD
1.661659083333333,Async Serial,0x3B
1.661661333333333,Async Serial,0xC4
1.661663583333333,Async Serial,0x4B
1.661665750000000,Async Serial,0xBE
1.661668000000000,Async Serial,0x66
1.661670250000000,Async Serial,0xFD
1.661672416666667,Async Serial,0x9A
1.661674666666667,Async Serial,0xBC
1.661676916666667,Async Serial,0x00
1.661679083333333,Async Serial,0x00
1.661681333333333,Async Serial,0x00
1.661683583333333,Async Serial,0x00
1.661685750000000,Async Serial,0xC0
1.661848000000000,Async Serial,0x7E
1.661850250000000,Async Serial,0x3A
1.661852416666667,Async Serial,0x2B
1.661854666666667,Async Serial,0x00
1.661856916666667,Async Serial,0x53
1.661859083333333,Async Serial,0x04
1.661861333333333,Async Serial,0x69
1.661863583333333,Async Serial,0x39
1.661865750000000,Async Serial,0xF4
1.661868000000000,Async Serial,0xB0
1.661870250000000,Async Serial,0x4D
1.661872416666667,Async Serial,0x40
1.661874666666667,Async Serial,0x39
1.661876916666667,Async Serial,0x48
1.661879083333333,Async Serial,0xC1
1.661881333333333,Async Serial,0x40
1.661883583333333,Async Serial,0xCB
1.661885750000000,Async Serial,0x56
1.661888000000000,Async Serial,0x1D
1.661890250000000,Async Serial,0x3E
1.661892416666667,Async Serial,0x78
1.661894666666667,Async Serial,0x8E
1.661896916666667,Async Serial,0x5C
1.661899083333333,Async Serial,0x3E
1.661901333333333,Async Serial,0xB0
1.661903583333333,Async Serial,0xE8
1.661905750000000,Async Serial,0x21
1.661908000000000,Async Serial,0xBD
1.661910250000000,Async Serial,0xD3
1.661912416666667,Async Serial,0x0F
1.661914666666667,Async Serial,0x49
1.661916916666667,Async Serial,0xBE
1.661919083333333,Async Serial,0x00
1.661921333333333,Async Serial,0x00
1.661923583333333,Async Serial,0x00
1.661925750000000,Async Serial,0x00
1.661928000000000,Async Serial,0xC0
1.662050416666667,Async Serial,0x44
1.662052666666667,Async Serial,0x3B
1.662054916666667,Async Serial,0x2B
1.662057083333333,Async Serial,0x00
1.662059333333333,Async Serial,0x53
1.662061583333333,Async Serial,0x04
1.662063750000000,Async Serial,0x69
1.662066000000000,Async Serial,0x39
1.662068250000000,Async Serial,0xED
1.662070416666667,Async Serial,0xE7
1.662072666666667,Async Serial,0x4D
1.662074916666667,Async Serial,0x40
1.662077083333333,Async Serial,0x6E
1.662079333333333,Async Serial,0x96
1.662081583333333,Async Serial,0x71
1.662083750000000,Async Serial,0x41
1.662086000000000,Async Serial,0xA6
1.662088250000000,Async Serial,0xC4
1.662090416666667,Async Serial,0xB5
1.662092666666667,Async Serial,0xBD
1.662094916666667,Async Serial,0xF4
1.662097083333333,Async Serial,0xAE
1.662099333333333,Async Serial,0x1D
1.662101583333333,Async Serial,0xBD
1.662103750000000,Async Serial,0xFC
1.662106000000000,Async Serial,0xEB
1.662108250000000,Async Serial,0x45
1.662110416666667,Async Serial,0x3E
1.662112666666667,Async Serial,0xEA
1.662114916666667,Async Serial,0x15
1.662117083333333,Async Serial,0x4F
1.662119333333333,Async Serial,0xBD
1.662121583333333,Async Serial,0x00
1.662123750000000,Async Serial,0x00
1.662126000000000,Async Serial,0x00
1.662128250000000,Async Serial,0x00
1.662130416666667,Async Serial,0xC0
1.662292083333333,Async Serial,0x3A
1.662294333333333,Async Serial,0x3C
1.662296500000000,Async Serial,0x2B
1.662298750000000,Async Serial,0x00
1.662301000000000,Async Serial,0x53
1.662303166666667,Async Serial,0x04
1.662305416666667,Async Serial,0x69
1.662307666666667,Async Serial,0x39
1.662309833333333,Async Serial,0xEF
1.662312083333333,Async Serial,0xD1
1.662314333333333,Async Serial,0x4D
1.662316500000000,Async Serial,0x40
1.662318750000000,Async Serial,0x39
1.662321000000000,Async Serial,0x48
1.662323166666667,Async Serial,0xC1
1.662325416666667,Async Serial,0xDB
1.662327666666667,Async Serial,0xDC
1.662329833333333,Async Serial,0xBE
1.662332083333333,Async Serial,0x3C
1.662334333333333,Async Serial,0x54
1.662336500000000,Async Serial,0x3E
1.662338750000000,Async Serial,0x1A
1.662341000000000,Async Serial,0x96
1.662343166666667,Async Serial,0x07
1.662345416666667,Async Serial,0x3E
1.662347666666667,Async Serial,0xD3
1.662349833333333,Async Serial,0x27
1.662352083333333,Async Serial,0xD7
1.662354333333333,Async Serial,0x3D
1.662356500000000,Async Serial,0x0B
1.662358750000000,Async Serial,0xAB
1.662361000000000,Async Serial,0x2E
1.662363166666667,Async Serial,0x3E
1.662365416666667,Async Serial,0x00
1.662367666666667,Async Serial,0x00
1.662369833333333,Async Serial,0x00
1.662372083333333,Async Serial,0x00
1.662374333333333,Async Serial,0xC0
1.662494416666667,Async Serial,0x00
1.662496666666667,Async Serial,0x3D
1.662498833333333,Async Serial,0x2B
1.662501083333333,Async Serial,0x00
1.662503333333333,Async Serial,0x53
1.662505500000000,Async Serial,0x04
1.662507750000000,Async Serial,0x69
1.662510000000000,Async Serial,0x39
1.662512166666667,Async Serial,0xED
1.662514416666667,Async Serial,0xE7
1.662516666666667,Async Serial,0x4D
1.662518833333333,Async Serial,0x40
1.662521083333333,Async Serial,0x39
1.662523333333333,Async Serial,0x48
1.662525500000000,Async Serial,0xC1
1.662527750000000,Async Serial,0x40
1.662530000000000,Async Serial,0x45
1.662532166666667,Async Serial,0xC8
1.662534416666667,Async Serial,0x11
1.662536666666667,Async Serial,0xBE
1.662538833333333,Async Serial,0xFE
1.662541083333333,Async Serial,0x24
1.662543333333333,Async Serial,0xAB
1.662545500000000,Async Serial,0x3E
1.662547750000000,Async Serial,0xF8
1.662550000000000,Async Serial,0xE7
1.662552166666667,Async Serial,0x28
1.662554416666667,Async Serial,0xBE
1.662556666666667,Async Serial,0x70
1.662558833333333,Async Serial,0xD1
1.662561083333333,Async Serial,0xE7
1.662563333333333,Async Serial,0x3D
1.662565500000000,Async Serial,0x00
1.662567750000000,Async Serial,0x00
1.662570000000000,Async Serial,0x00
1.662572166666667,Async Serial,0x00
1.662574416666667,Async Serial,0xC0
1.662736333333333,Async Serial,0xF2
1.662738500000000,Async Serial,0x3D
1.662740750000000,Async Serial,0x2B
1.662743000000000,Async Serial,0x00
1.662745166666667,Async Serial,0x53
1.662747416666667,Async Serial,0x04
1.662749666666667,Async Serial,0x69
1.662751833333333,Async Serial,0x39
1.662754083333333,Async Serial,0xEF
1.662756333333333,Async Serial,0xDC
1.662758500000000,Async Serial,0x4D
1.662760750000000,Async Serial,0x40
1.662763000000000,Async Serial,0xD8
1.662765166666667,Async Serial,0x38
1.662767416666667,Async Serial,0x41
1.662769666666667,Async Serial,0xDB
1.662771833333333,Async Serial,0xDC
1.662774083333333,Async Serial,0x74
1.662776333333333,Async Serial,0xED
1.662778500000000,Async Serial,0x32
1.662780750000000,Async Serial,0xBD
1.662783000000000,Async Serial,0x1A
1.662785166666667,Async Serial,0xC8
1.662787416666667,Async Serial,0xCF
1.662789666666667,Async Serial,0x3D
1.662791833333333,Async Serial,0xC8
1.662794083333333,Async Serial,0x06
1.662796333333333,Async Serial,0x21
1.662798500000000,Async Serial,0xBE
1.662800750000000,Async Serial,0x2A
1.662803000000000,Async Serial,0x05
1.662805166666667,Async Serial,0xFE
1.662807416666667,Async Serial,0xBD
1.662809666666667,Async Serial,0x00
1.662811833333333,Async Serial,0x00
1.662814083333333,Async Serial,0x00
1.662816333333333,Async Serial,0x00
1.662818500000000,Async Serial,0xC0
1.662939083333333,Async Serial,0xBD
1.662941333333333,Async Serial,0x3E
1.662943500000000,Async Serial,0x2B
1.662945750000000,Async Serial,0x00
1.662948000000000,Async Serial,0x53
1.662950166666667,Async Serial,0x04
1.662952416666667,Async Serial,0x69
1.662954666666667,Async Serial,0x39
1.662956833333333,Async Serial,0xEB
1.662959083333333,Async Serial,0xFD
1.662961333333333,Async Serial,0x4D
1.662963500000000,Async Serial,0x40
1.662965750000000,Async Serial,0x53
1.662968000000000,Async Serial,0xF2
1.662970166666667,Async Serial,0x10
1.662972416666667,Async Serial,0x41
1.662974666666667,Async Serial,0x54
1.662976833333333,Async Serial,0x67
1.662979083333333,Async Serial,0xDE
1.662981333333333,Async Serial,0x3D
1.662983500000000,Async Serial,0x65
1.662985750000000,Async Serial,0x61
1.662988000000000,Async Serial,0x88
1.662990166666667,Async Serial,0xBE
1.662992416666667,Async Serial,0xF5
1.662994666666667,Async Serial,0xC6
1.662996833333333,Async Serial,0xEC
1.662999083333333,Async Serial,0x3D
1.663001333333333,Async Serial,0xF4
1.663003500000000,Async Serial,0x0E
1.663005750000000,Async Serial,0x27
1.663008000000000,Async Serial,0xBE
1.663010166666667,Async Serial,0x00
1.663012416666667,Async Serial,0x00
1.663014666666667,Async Serial,0x00
1.663016833333333,Async Serial,0x00
1.663019083333333,Async Serial,0xC0
1.663168916666667,Async Serial,0xAF
1.663171166666667,Async Serial,0x3F
1.663173416666667,Async Serial,0x2B
1.663175583333333,Async Serial,0x00
1.663177833333333,Async Serial,0x53
1.663180083333333,Async Serial,0x04
1.663182250000000,Async Serial,0x69
1.663184500000000,Async Serial,0x39
1.663186750000000,Async Serial,0xEB
1.663188916666667,Async Serial,0xFD
1.663191166666667,Async Serial,0x4D
1.663193416666667,Async Serial,0x40
1.663195583333333,Async Serial,0x00
1.663197833333333,Async Serial,0x00
1.663200083333333,Async Serial,0x00
1.663202250000000,Async Serial,0x00
1.663204500000000,Async Serial,0xB1
1.663206750000000,Async Serial,0x00
1.663208916666667,Async Serial,0xC5
1.663211166666667,Async Serial,0xBE
1.663213416666667,Async Serial,0x85
1.663215583333333,Async Serial,0x40
1.663217833333333,Async Serial,0x7C
1.663220083333333,Async Serial,0x3E
1.663222250000000,Async Serial,0x9B
1.663224500000000,Async Serial,0x49
1.663226750000000,Async Serial,0x42
1.663228916666667,Async Serial,0x3E
1.663231166666667,Async Serial,0x1D
1.663233416666667,Async Serial,0xEE
1.663235583333333,Async Serial,0x80
1.663237833333333,Async Serial,0x3D
1.663240083333333,Async Serial,0x00
1.663242250000000,Async Serial,0x00
1.663244500000000,Async Serial,0x00
1.663246750000000,Async Serial,0x00
1.663248916666667,Async Serial,0xC0
1.663383250000000,Async Serial,0x79
1.663385500000000,Async Serial,0x40
1.663387750000000,Async Serial,0x2B
1.663389916666667,Async Serial,0x00
1.663392166666667,Async Serial,0x53
1.663394416666667,Async Serial,0x04
1.663396583333333,Async Serial,0x69
1.663398833333333,Async Serial,0x39
1.663401083333333,Async Serial,0xEB
1.663403250000000,Async Serial,0xFD
1.663405500000000,Async Serial,0x4D
1.663407750000000,Async Serial,0x40
1.663409916666667,Async Serial,0x00
1.663412166666667,Async Serial,0x00
1.663414416666667,Async Serial,0x00
1.663416583333333,Async Serial,0x00
1.663418833333333,Async Serial,0xDC
1.663421083333333,Async Serial,0x36
1.663423250000000,Async Serial,0x61
1.663425500000000,Async Serial,0x3D
1.663427750000000,Async Serial,0x19
1.663429916666667,Async Serial,0x26
1.663432166666667,Async Serial,0xAB
1.663434416666667,Async Serial,0x3E
1.663436583333333,Async Serial,0x4E
1.663438833333333,Async Serial,0x45
1.663441083333333,Async Serial,0x55
1.663443250000000,Async Serial,0xBD
1.663445500000000,Async Serial,0xCC
1.663447750000000,Async Serial,0xF1
1.663449916666667,Async Serial,0x45
1.663452166666667,Async Serial,0x3E
1.663454416666667,Async Serial,0x00
1.663456583333333,Async Serial,0x00
1.663458833333333,Async Serial,0x00
1.663461083333333,Async Serial,0x00
1.663463250000000,Async Serial,0xC0
1.663613333333333,Async Serial,0x6B
1.663615583333333,Async Serial,0x41
1.663617833333333,Async Serial,0x2B
1.663620000000000,Async Serial,0x00
1.663622250000000,Async Serial,0x53
1.663624500000000,Async Serial,0x04
1.663626666666667,Async Serial,0x69
1.663628916666667,Async Serial,0x39
1.663631166666667,Async Serial,0xF1
1.663633333333333,Async Serial,0xC6
1.663635583333333,Async Serial,0x4D
1.663637833333333,Async Serial,0x40
1.663640000000000,Async Serial,0x6E
1.663642250000000,Async Serial,0x96
1.663644500000000,Async Serial,0x71
1.663646666666667,Async Serial,0xC1
1.663648916666667,Async Serial,0x5A
1.663651166666667,Async Serial,0xD1
1.663653333333333,Async Serial,0x76
1.663655583333333,Async Serial,0xBE
1.663657833333333,Async Serial,0xBE
1.663660000000000,Async Serial,0xBD
1.663662250000000,Async Serial,0x36
1.663664500000000,Async Serial,0xBE
1.663666666666667,Async Serial,0xB6
1.663668916666667,Async Serial,0xE8
1.663671166666667,Async Serial,0x4C
1.663673333333333,Async Serial,0xBE
1.663675583333333,Async Serial,0xB3
1.663677833333333,Async Serial,0xB1
1.663680000000000,Async Serial,0xCA
1.663682250000000,Async Serial,0x3B
1.663684500000000,Async Serial,0x00
1.663686666666667,Async Serial,0x00
1.663688916666667,Async Serial,0x00
1.663691166666667,Async Serial,0x00
1.663693333333333,Async Serial,0xC0
1.663828583333333,Async Serial,0x36
1.663830833333333,Async Serial,0x42
1.663833083333333,Async Serial,0x2B
1.663835250000000,Async Serial,0x00
1.663837500000000,Async Serial,0x53
1.663839750000000,Async Serial,0x04
1.663841916666667,Async Serial,0x69
1.663844166666667,Async Serial,0x39
1.663846416666667,Async Serial,0xF1
1.663848583333333,Async Serial,0xBB
1.663850833333333,Async Serial,0x4D
1.663853083333333,Async Serial,0x40
1.663855250000000,Async Serial,0x9B
1.663857500000000,Async Serial,0x57
1.663859750000000,Async Serial,0x41
1.663861916666667,Async Serial,0xDB
1.663864166666667,Async Serial,0xDC
1.663866416666667,Async Serial,0xCB
1.663868583333333,Async Serial,0x56
1.663870833333333,Async Serial,0x1D
1.663873083333333,Async Serial,0x3E
1.663875250000000,Async Serial,0x9D
1.663877500000000,Async Serial,0xAC
1.663879750000000,Async Serial,0x4C
1.663881916666667,Async Serial,0xBC
1.663884166666667,Async Serial,0x32
1.663886416666667,Async Serial,0x5A
1.663888583333333,Async Serial,0x82
1.663890833333333,Async Serial,0xBC
1.663893083333333,Async Serial,0x8A
1.663895250000000,Async Serial,0xB9
1.663897500000000,Async Serial,0x4B
1.663899750000000,Async Serial,0xBE
1.663901916666667,Async Serial,0x00
1.663904166666667,Async Serial,0x00
1.663906416666667,Async Serial,0x00
1.663908583333333,Async Serial,0x00
1.663910833333333,Async Serial,0xC0
1.664069666666667,Async Serial,0x2C
1.664071916666667,Async Serial,0x43
1.664074166666667,Async Serial,0x2B
1.664076333333333,Async Serial,0x00
1.664078583333333,Async Serial,0x53
1.664080833333333,Async Serial,0x04
1.664083000000000,Async Serial,0x69
1.664085250000000,Async Serial,0x39
1.664087500000000,Async Serial,0xF1
1.664089666666667,Async Serial,0xC6
1.664091916666667,Async Serial,0x4D
1.664094166666667,Async Serial,0x40
1.664096333333333,Async Serial,0x9B
1.664098583333333,Async Serial,0x57
1.664100833333333,Async Serial,0x41
1.664103000000000,Async Serial,0x40
1.664105250000000,Async Serial,0x5D
1.664107500000000,Async Serial,0x29
1.664109666666667,Async Serial,0xCF
1.664111916666667,Async Serial,0x3E
1.664114166666667,Async Serial,0xC6
1.664116333333333,Async Serial,0x4B
1.664118583333333,Async Serial,0x97
1.664120833333333,Async Serial,0x3C
1.664123000000000,Async Serial,0x6F
1.664125250000000,Async Serial,0xDE
1.664127500000000,Async Serial,0x3E
1.664129666666667,Async Serial,0x3E
1.664131916666667,Async Serial,0x12
1.664134166666667,Async Serial,0x60
1.664136333333333,Async Serial,0x96
1.664138583333333,Async Serial,0xBD
1.664140833333333,Async Serial,0x00
1.664143000000000,Async Serial,0x00
1.664145250000000,Async Serial,0x00
1.664147500000000,Async Serial,0x00
1.664149666666667,Async Serial,0xC0
1.664272416666667,Async Serial,0xF2
1.664274583333333,Async Serial,0x43
1.664276833333333,Async Serial,0x2B
1.664279083333333,Async Serial,0x00
1.664281250000000,Async Serial,0x53
1.664283500000000,Async Serial,0x04
1.664285750000000,Async Serial,0x69
1.664287916666667,Async Serial,0x39
1.664290166666667,Async Serial,0xEF
1.664292416666667,Async Serial,0xD1
1.664294583333333,Async Serial,0x4D
1.664296833333333,Async Serial,0x40
1.664299083333333,Async Serial,0xD8
1.664301250000000,Async Serial,0x38
1.664303500000000,Async Serial,0x41
1.664305750000000,Async Serial,0x40
1.664307916666667,Async Serial,0xCB
1.664310166666667,Async Serial,0x56
1.664312416666667,Async Serial,0x1D
1.664314583333333,Async Serial,0x3E
1.664316833333333,Async Serial,0x27
1.664319083333333,Async Serial,0x48
